"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"PPP2R5A",2,4,1,2,0,0.81891331327068,5.31631348857642,5.31631348857642,0,0.77507514861798,0.0434907528177562,0.0785966882059684,1,0.953759711574927,0.846456996062793,0.666124359707481,0.278501526120062,0.999999998458921
"LRRTM2",1,3,2,0,0,0.630314650121093,6.96271830753409,6.96271830753409,0,0.566901572103907,0.057610097678075,0.0786167729378523,1,0.888948025295083,0.846456996062793,0.666124359707481,0.278552607577594,0.999999998458921
"ZNF135",19,22,2,1,0,0.511973277075026,0.980104359841247,0.980104359841247,0,0.0296308145298446,0.973945834079347,0.0786199002683275,1,0.481193647532285,0.986466311377705,0.666124359707481,0.278560560849082,0.999999998458921
"FTMT",9,6,1,0,0,0.349447751257086,1.35914552848688,1.35914552848688,0,0.0320612405795934,0.778095422025839,0.0786702948763681,1,0.487986654912584,0.887719590506083,0.666124359707481,0.278688704762391,0.999999998458921
"C10orf99",0,0,0,1,0,0,5.08759536125008,5.08759536125008,0,0.100579783745788,0.236356823051485,0.07870290578331,1,0.573107316856337,0.846456996062793,0.666124359707481,0.278771610897413,0.999999998458921
"ZNF566",1,14,0,0,0,2.81186943201107,0,0,0,0.0664664024223199,0.375475806320811,0.0787164908341784,1,0.535935025943875,0.846456996062793,0.666124359707481,0.278806143945941,0.999999998458921
"EXOC1",6,16,4,1,0,1.2739154812424,3.99003298351513,3.99003298351513,0,0.568522783493882,0.0250222543136016,0.0787287153240578,1,0.889578757256665,0.846456996062793,0.666124359707481,0.278837216459442,0.999999998458921
"OR1E2",7,5,0,0,0,0.320282888768732,0,0,0,0.0346932520223768,0.301226203361572,0.0787513849162603,1,0.490463870561936,0.846456996062793,0.666124359707481,0.278894833571163,0.999999998458921
"FAM184B",0,0,0,0,0,0,0,0,0,0.0288553166345072,0.354836371914213,0.0787575889080954,1,0.47832687005271,0.846456996062793,0.666124359707481,0.278910600520257,0.999999998458921
"SRGN",1,3,2,0,0,1.20001425150482,10.5267083854709,10.5267083854709,0,0.820950882218166,0.0258835720979306,0.078797454391469,1,0.963612862098738,0.846456996062793,0.666124359707481,0.279011903800015,0.999999998458921
"RIOK1",3,15,0,0,0,2.16911157530165,0,0,0,0.108713030618808,0.229150121943447,0.0788077588318953,1,0.580463744390198,0.846456996062793,0.666124359707481,0.279038085417098,0.999999998458921
"SPNS2",9,8,0,0,0,0.449133448726685,0,0,0,0.0810900333270369,0.0855408721735917,0.0789008541930498,1,0.551762407143493,0.846456996062793,0.666124359707481,0.279274561916061,0.999999998458921
"SPANXN5",5,12,1,0,0,2.7733743056201,2.69407546687425,2.69407546687425,0,0.0270889086583522,0.411810428084706,0.0790350792851313,1,0.475464488003183,0.846456996062793,0.666124359707481,0.279615320917482,0.999999998458921
"RBM41",8,4,0,2,0,0.348525717371903,1.87629509890754,1.87629509890754,0,0.0585063342237755,0.448834417294476,0.0790629520870701,1,0.528520815998616,0.846456996062793,0.666124359707481,0.27968605336942,0.999999998458921
"OR6C70",19,15,1,0,0,0.47176717706448,0.788259522784588,0.788259522784588,0,0.024550313243116,0.809438213855882,0.0790858810141657,1,0.474829443769736,0.901561159072764,0.666124359707481,0.279744232446967,0.999999998458921
"VWA5B1",0,0,0,0,0,0,0,0,0,0.0278853992106769,0.407990438544474,0.0791016714544572,1,0.475464488003183,0.846456996062793,0.666124359707481,0.27978429470607,0.999999998458921
"CDH13",31,40,1,1,0,0.620601967572313,0.388590900822504,0.388590900822504,0,0.0446751167098469,0.13387309661363,0.0791219204420658,1,0.501752364940903,0.846456996062793,0.666124359707481,0.279835664226884,0.999999998458921
"POLN",5,19,4,2,0,1.37893874862581,3.68142921494567,3.68142921494567,0,0.452907839068434,0.0250206822182242,0.0791223138439324,1,0.840200498127785,0.846456996062793,0.666124359707481,0.279836662194118,0.999999998458921
"DHX35",6,7,3,1,0,0.611760276604992,2.87615480272434,2.87615480272434,0,0.33908331026134,0.108265308283528,0.0791276535990971,1,0.777263328206995,0.846456996062793,0.666124359707481,0.279850207693105,0.999999998458921
"CAPN14",0,0,0,0,0,0,0,0,0,0.0303227344177754,0.309159783465586,0.0791347258269884,1,0.481193647532285,0.846456996062793,0.666124359707481,0.279868147447078,0.999999998458921
"TERF2",3,1,1,0,0,0.153524446340688,1.76370210588357,1.76370210588357,0,0.0419474635495967,0.626367591795241,0.0791421217119437,1,0.497884666581246,0.846879710217236,0.666124359707481,0.279886907529062,0.999999998458921
"ARPC5L",0,0,1,0,0,0,7.86653686150937,7.86653686150937,0,0.143160475155564,0.148712333615351,0.0792005330454445,1,0.621620295299422,0.846456996062793,0.666124359707481,0.280035046912451,0.999999998458921
"PTCHD1",19,21,1,0,0,0.499060058727366,0.515323201023902,0.515323201023902,0,0.0253396418277225,0.472397620391211,0.0792199599391132,1,0.475398351356704,0.846456996062793,0.666124359707481,0.280084306707925,0.999999998458921
"RBM20",0,0,0,0,0,0,0,0,0,0.0274315485409868,0.43765675048491,0.0792203269176408,1,0.475464488003183,0.846456996062793,0.666124359707481,0.280085237191037,0.999999998458921
"FAM194B",0,0,0,0,0,0,0,0,0,0.0286836439355493,0.371157713515504,0.079220543631895,1,0.477700703979534,0.846456996062793,0.666124359707481,0.280085786674578,0.999999998458921
"MRPL13",0,6,0,0,0,4.49477801135234,0,0,0,0.0398528027130592,0.549159064546932,0.0792250127496943,1,0.495840617018566,0.846456996062793,0.666124359707481,0.280097118084405,0.999999998458921
"NPM3",2,2,2,0,0,0.698863200665523,8.15289845218931,8.15289845218931,0,0.670974780009756,0.0388687439262306,0.0792846855742161,1,0.923221857352817,0.846456996062793,0.666124359707481,0.280248393868414,0.999999998458921
"C16orf87",1,0,1,0,0,0,6.12616449360058,6.12616449360058,0,0.105111198025368,0.18484909859591,0.0792926723716761,1,0.576975158332525,0.846456996062793,0.666124359707481,0.280268637683849,0.999999998458921
"SIRPB1",16,29,6,0,0,1.07061106638957,3.18745344203227,3.18745344203227,0,0.819110770563141,0.0271198017765619,0.0793721678160356,1,0.963290003875949,0.846456996062793,0.666124359707481,0.280470087760922,0.999999998458921
"STRC",15,21,0,0,0,0.769079073255926,0,0,0,0.422212875853543,0.0263392874186366,0.0793824455315737,1,0.823362371119034,0.846456996062793,0.666124359707481,0.280496126792738,0.999999998458921
"CAMK2D",5,8,1,0,1,0.853078057365109,0.772854150128688,0.772854150128688,11.1847177000715,0.757622661767161,0.803086989019873,0.939869636572465,0.0844843813794239,0.948250198135373,0.899127406046969,0.964029930416227,0.280551503818131,0.999999998458921
"CALML4",4,1,0,0,0,0.153675790091123,0,0,0,0.0352803670210232,0.295180239034224,0.079415535400899,1,0.490809405503166,0.846456996062793,0.666124359707481,0.280579952353846,0.999999998458921
"LYRM4",0,0,1,0,0,0,7.45659594588953,7.45659594588953,0,0.137419944514352,0.157549647037595,0.079461061558569,1,0.616332851194724,0.846456996062793,0.666124359707481,0.280695259853821,0.999999998458921
"TTC28",0,0,0,0,0,0,0,0,0,0.0275314735516989,0.437907527552663,0.0794670971560391,1,0.475464488003183,0.846456996062793,0.666124359707481,0.280710544703791,0.999999998458921
"ZNF84",0,0,0,0,0,0,0,0,0,0.0273779490582837,0.448082312803933,0.0794763697952221,1,0.475464488003183,0.846456996062793,0.666124359707481,0.280734026307556,0.999999998458921
"SLAIN2",0,10,0,0,0,3.77460119108386,0,0,0,0.0444152583345707,0.529033678341376,0.0795065558995839,1,0.501752364940903,0.846456996062793,0.666124359707481,0.280810460713103,0.999999998458921
"RAB11FIP5",11,16,1,0,1,0.758362036134333,0.840997648017986,0.840997648017986,8.90740579671988,0.45975013097022,0.864092873471613,0.760846591493685,0.104592778802742,0.843778193233095,0.927426140334322,0.89380539869626,0.280994000035067,0.999999998458921
"IGFL2",2,12,0,0,0,2.643270930082,0,0,0,0.0680983858104104,0.340437231854814,0.0796033423048492,1,0.535935025943875,0.846456996062793,0.666337132385345,0.281055456854461,0.999999998458921
"NIPAL4",10,8,2,0,0,0.434484688551744,1.9480850309669,1.9480850309669,0,0.0630139171636943,0.419865132965991,0.0796668172070714,1,0.533046612110528,0.846456996062793,0.666337132385345,0.281216067438225,0.999999998458921
"C1orf167",0,0,0,0,0,0,0,0,0,0.0295913143027229,0.344442672841428,0.0797825201627353,1,0.481193647532285,0.846456996062793,0.666337132385345,0.281508700612638,0.999999998458921
"ALPL",16,17,0,1,0,0.484633618800867,0.345077649711521,0.345077649711521,0,0.0329335172207786,0.221962991242188,0.0797990319718994,1,0.490093633030935,0.846456996062793,0.666337132385345,0.281550448201931,0.999999998458921
"ITGA3",12,20,0,0,0,0.763978126482895,0,0,0,0.442106732364857,0.0256122848609187,0.079882692873696,1,0.835044313240795,0.846456996062793,0.666337132385345,0.281761919527492,0.999999998458921
"GOLPH3L",4,1,1,0,0,0.166287465648325,2.09822740790125,2.09822740790125,0,0.0449832956793625,0.529524457419538,0.0798936959007484,1,0.501752364940903,0.846456996062793,0.666337132385345,0.281789725576359,0.999999998458921
"ZKSCAN8",2,7,3,0,0,1.13225734460391,6.15675572337862,6.15675572337862,0,0.839864982327161,0.0297804979389193,0.0799428819329814,1,0.967179640723055,0.846456996062793,0.666337132385345,0.28191400641137,0.999999998458921
"OR4C5",0,0,0,0,0,0,0,0,0,0.0261682486790157,0.569413625968297,0.0799746990817084,1,0.475398351356704,0.846456996062793,0.666337132385345,0.281994384289329,0.999999998458921
"KLHL22",11,10,3,0,0,0.523560201540778,2.27329258996197,2.27329258996197,0,0.120465401986376,0.240235583310288,0.0800304919680713,1,0.597165566404831,0.846456996062793,0.666337132385345,0.282135300171577,0.999999998458921
"CACTIN",8,11,1,0,1,0.66643849450532,0.730402037608227,0.730402037608227,7.43702392531869,0.353536108678548,0.754264726422005,0.64807427886273,0.123576677743558,0.78563145221333,0.878132503827114,0.864475145397545,0.282277645135482,0.999999998458921
"DNAJC21",4,16,0,0,0,2.00785264683752,0,0,0,0.124059349214434,0.199014763770727,0.0801325307698733,1,0.598364693754114,0.846456996062793,0.666337132385345,0.282392918589421,0.999999998458921
"PPP6R3",8,19,3,1,1,1.09818706361124,2.113286727724,2.113286727724,5.34962352797403,0.808543977580106,0.232800454874698,0.481877625016088,0.166429166421802,0.96171374746426,0.846456996062793,0.825865296202536,0.282559381042964,0.999999998458921
"OR10A4",15,16,0,0,0,0.52083211500754,0,0,0,0.0616689513823827,0.138129866214088,0.0802001524149187,1,0.532505413127572,0.846456996062793,0.666337132385345,0.282563572059615,0.999999998458921
"C2orf80",1,10,0,0,0,2.86360230369306,0,0,0,0.0782127274021118,0.330215892765977,0.0802160490569279,1,0.547068662105816,0.846456996062793,0.666337132385345,0.282603681366115,0.999999998458921
"USP29",19,75,6,0,0,1.56763326866951,2.40128310140933,2.40128310140933,0,0.0572921081979721,0.0824677885536833,0.0802455380977464,1,0.528520815998616,0.846456996062793,0.666337132385345,0.282678077730334,0.999999998458921
"GPR65",5,14,3,0,0,1.43590951286482,5.99100966785486,5.99100966785486,0,0.42254093045964,0.0252489081273901,0.080259981253612,1,0.823547680155376,0.846456996062793,0.666337132385345,0.282714511661682,0.999999998458921
"ZNF469",0,0,0,0,0,0,0,0,0,0.0263024641562835,0.567830855196197,0.0802841214017272,1,0.475464488003183,0.846456996062793,0.666337132385345,0.282775401172621,0.999999998458921
"FAM205A",0,0,0,0,0,0,0,0,0,0.027614099164072,0.455546937792997,0.0803102210196025,1,0.475464488003183,0.846456996062793,0.666337132385345,0.282841224954145,0.999999998458921
"GREB1L",0,0,0,0,0,0,0,0,0,0.0285181070952815,0.402246522264059,0.0803102876336217,1,0.477043869282044,0.846456996062793,0.666337132385345,0.28284139294524,0.999999998458921
"TLL1",27,98,6,6,0,1.52311661407158,1.78912714598167,1.78912714598167,0,0.0386323920472573,0.104784897599478,0.0803586164726361,1,0.494686672161534,0.846456996062793,0.666337132385345,0.282963256854189,0.999999998458921
"FDX1L",2,5,2,0,0,2.02633709595686,9.21576970705662,9.21576970705662,0,0.28629799465957,0.0305595753585193,0.08037682284245,1,0.738384211900567,0.846456996062793,0.666337132385345,0.283009157710217,0.999999998458921
"KBTBD6",0,11,0,0,0,3.84494393472593,0,0,0,0.0380047958870383,0.598525020289028,0.0803824974682638,1,0.492744851271003,0.846456996062793,0.666337132385345,0.283023463408516,0.999999998458921
"PDLIM7",5,2,1,0,0,0.210271328133475,1.02832833339258,1.02832833339258,0,0.0294339449982206,0.979192473879596,0.0804173006597991,1,0.481192150472808,0.989219412708311,0.666337132385345,0.283111193287893,0.999999998458921
"STRIP2",13,21,0,0,0,0.847384771909814,0,0,0,0.624701831085687,0.0247585403276075,0.0804315702120725,1,0.909483556531685,0.846456996062793,0.666337132385345,0.283147158798654,0.999999998458921
"COMMD3-BMI1",0,9,0,0,0,3.69810175715207,0,0,0,0.0525218902930153,0.473627302429435,0.0804396760569407,1,0.515988949594332,0.846456996062793,0.666337132385345,0.283167587944298,0.999999998458921
"FBLN2",14,23,0,0,0,0.698559106251712,0,0,0,0.274988834644691,0.0319646468960196,0.0804605984354611,1,0.729218054124701,0.846456996062793,0.666337132385345,0.283220314800783,0.999999998458921
"ATP8A2",13,21,3,1,1,0.650934393459078,1.00082363301552,1.00082363301552,4.32991288512094,0.209244881637961,0.998831235243865,0.401699157903402,0.200320019164417,0.676527022366957,0.999358949410583,0.809996525007375,0.283239931454947,0.999999998458921
"CMTM1",6,2,0,0,0,0.230286359391411,0,0,0,0.0358133785509751,0.309745341916963,0.0804968117402376,1,0.490809405503166,0.846456996062793,0.666362358744587,0.283311563734355,0.999999998458921
"NOSTRIN",5,14,1,1,1,1.14604057243753,1.22342532622058,1.22342532622058,11.0757375179889,0.76481953961442,0.804590465150128,0.945353288982472,0.0852689923144044,0.950082043536524,0.899456211625374,0.966963289326283,0.283594959822129,0.999999998458921
"PCDHB4",27,54,6,0,0,1.0081570904972,3.0295089703988,3.0295089703988,0,0.971779443834673,0.0290533488885621,0.080660068049826,1,0.995934926856908,0.846456996062793,0.667213933562361,0.283722728722306,0.999999998458921
"DNAJB4",2,5,2,0,0,1.40105057777363,10.2291909064576,10.2291909064576,0,0.609746976194747,0.0248501217705366,0.0806829450649283,1,0.904851875822268,0.846456996062793,0.667213933562361,0.283780318630337,0.999999998458921
"FAM175A",1,0,0,0,0,0,0,0,0,0.0300332444232897,0.414701692606526,0.0806993110624925,1,0.481193647532285,0.846456996062793,0.667213933562361,0.283821513918938,0.999999998458921
"HNRNPM",4,13,2,0,1,1.37249670088333,2.72549945425125,2.72549945425125,5.58161362883506,0.509610201509178,0.261730532317028,0.503647829402219,0.160256661357973,0.86642790543462,0.846456996062793,0.827748812121204,0.283855765905129,0.999999998458921
"MYEOV",9,5,0,0,0,0.350629261185318,0,0,0,0.0412488410174493,0.247198532478726,0.0807864427420959,1,0.497761627471552,0.846456996062793,0.667659572657939,0.284040779534311,0.999999998458921
"ST6GALNAC6",5,2,0,0,0,0.224948303981511,0,0,0,0.0377551340364948,0.269116067625946,0.0808496214757488,1,0.492744851271003,0.846456996062793,0.667712181829244,0.284199709125912,0.999999998458921
"DCP2",0,8,2,0,0,3.45806672282983,7.48182760493278,7.48182760493278,0,0.0732612692996528,0.0585648453965618,0.0809342446239825,1,0.539466310563627,0.846456996062793,0.667712181829244,0.284412505982674,0.999999998458921
"RP11-192H23.4",2,0,0,0,0,0,0,0,0,0.0324397322378485,0.382062603986661,0.0810216471181889,1,0.488914328381254,0.846456996062793,0.667712181829244,0.284632199011483,0.999999998458921
"PRM3",1,0,0,0,0,0,0,0,0,0.0273263792397905,0.565892991986602,0.0810341394519511,1,0.475464488003183,0.846456996062793,0.667712181829244,0.284663591769308,0.999999998458921
"FXR2",6,7,1,0,1,0.63998925388432,0.90734561877351,0.90734561877351,7.73984323140416,0.385135973922317,0.925935514147446,0.68035582583324,0.119124557238109,0.803295754409965,0.959659287533535,0.873085647471616,0.284696125216614,0.999999998458921
"RASA1",3,16,4,0,0,1.94494338166454,4.69551101336946,4.69551101336946,0,0.166139439669352,0.0308020327687407,0.0811251435513263,1,0.642240592964134,0.846456996062793,0.667712181829244,0.284892223500525,0.999999998458921
"NRG3",18,29,1,1,1,0.733941173117767,0.650378887345268,0.650378887345268,6.00587958824559,0.291227216010955,0.538144486852214,0.540734612852952,0.150074936883668,0.741865506110464,0.846456996062793,0.838536526498746,0.284956443585081,0.999999998458921
"NUAK2",15,20,1,0,1,0.820619952572835,0.624953791754469,0.624953791754469,8.94032129038963,0.549108439840934,0.623696667935251,0.778876615375214,0.104234261979645,0.882891151498936,0.846879710217236,0.897585991743563,0.285044126473503,0.999999998458921
"DTHD1",0,0,0,0,0,0,0,0,0,0.0281997682576761,0.441783904730107,0.081198621437699,1,0.477043869282044,0.846456996062793,0.667712181829244,0.285076749222224,0.999999998458921
"SKIV2L",12,15,0,0,0,0.631298995264731,0,0,0,0.217181858264795,0.0372626165508586,0.081212127523523,1,0.683941316833871,0.846456996062793,0.667712181829244,0.285110659949286,0.999999998458921
"C16orf96",0,0,0,0,0,0,0,0,0,0.0286349943175729,0.418373502924358,0.0812778696037821,1,0.477700703979534,0.846456996062793,0.667712181829244,0.285275691375804,0.999999998458921
"PCK1",26,35,1,1,0,0.582698198650034,0.428568563844009,0.428568563844009,0,0.0356037436602106,0.189483499939484,0.0813292987031796,1,0.490809405503166,0.846456996062793,0.667712181829244,0.285404756053638,0.999999998458921
"HSPG2",53,78,8,1,0,0.670514909657486,0.781270636361673,0.781270636361673,0,0.0251050935247583,0.47950436436478,0.0813929257508764,1,0.475398351356704,0.846456996062793,0.667712181829244,0.285564387273785,0.999999998458921
"PDE4D",6,7,2,1,0,0.464996096122633,2.2068098436607,2.2068098436607,0,0.137706509872646,0.273093788356494,0.0814269806915403,1,0.616406547263999,0.846456996062793,0.667712181829244,0.285649805842471,0.999999998458921
"ZFHX2",0,0,0,0,0,0,0,0,0,0.0271950324275947,0.523552523827012,0.0814274574482258,1,0.475464488003183,0.846456996062793,0.667712181829244,0.285651001570014,0.999999998458921
"AQR",6,26,3,0,1,1.70832316236987,1.83505020622071,1.83505020622071,3.67548865746701,0.163132114065657,0.392688335262165,0.353485164242244,0.230388007549624,0.640636914117382,0.846456996062793,0.799117422115887,0.285679304652104,0.999999998458921
"WASH4P",1,0,0,0,0,0,0,0,0,0.0300862457348445,0.425966731648903,0.081458929880691,1,0.481193647532285,0.846456996062793,0.667712181829244,0.28572992969461,0.999999998458921
"CABP2",7,5,0,0,0,0.376392568615091,0,0,0,0.0702039702153134,0.104347955673419,0.0814760366028644,1,0.535935025943875,0.846456996062793,0.667712181829244,0.285772825678356,0.999999998458921
"CCDC24",4,4,3,0,0,0.641366309414285,4.25130129587466,4.25130129587466,0,0.483524437471962,0.0650361100497145,0.0814893635229688,1,0.852871407344601,0.846456996062793,0.667712181829244,0.285806241125407,0.999999998458921
"ZNF264",5,8,3,0,0,0.73016527759957,4.30861652854524,4.30861652854524,0,0.54253096550926,0.0598852496048263,0.0814928535564564,1,0.879531755975143,0.846456996062793,0.667712181829244,0.285814991551524,0.999999998458921
"PLOD1",13,11,2,1,0,0.441762751610278,1.1235224964922,1.1235224964922,0,0.037507450596541,0.855622141998768,0.0815239650603323,1,0.492524307147128,0.923121987230832,0.667712181829244,0.285892989618956,0.999999998458921
"TAF1B",3,2,2,0,0,0.266076978589183,2.14436543074686,2.14436543074686,0,0.0890117924003057,0.389473020670015,0.0815760339156987,1,0.556247564887882,0.846456996062793,0.66783043896539,0.286023502234221,0.999999998458921
"CCDC148",8,21,0,0,0,1.08531745206728,0,0,0,0.829430166528251,0.0362191520812528,0.0816048841600733,1,0.964950271087264,0.846456996062793,0.66783043896539,0.286095802185817,0.999999998458921
"PRKAR1B",12,9,0,1,0,0.395831862685763,0.451864512649066,0.451864512649066,0,0.0269371048786693,0.38795389363663,0.0816804741289016,1,0.475464488003183,0.846456996062793,0.668176875294691,0.286285185532639,0.999999998458921
"WDR24",8,13,2,0,1,0.826652425612204,1.81088447060368,1.81088447060368,6.91802046713805,0.65061885626549,0.473020230897828,0.61886935081883,0.132032765947508,0.91650326060872,0.846456996062793,0.856256740396743,0.286361725832637,0.999999998458921
"DUS1L",7,12,1,0,1,1.13935861884548,0.799579960906548,0.799579960906548,10.5242831445012,0.765417609147179,0.826743402138862,0.913783822013532,0.0894735316947613,0.950335971562548,0.909395110450144,0.951678542743968,0.286483016672153,0.999999998458921
"CCDC18",0,11,1,0,1,2.59937191000772,2.05168038555078,2.05168038555078,3.77114870410221,0.154461168720231,0.571807190748968,0.362831623011715,0.225444735380292,0.631874636520722,0.846456996062793,0.802378912964269,0.28658069608384,0.999999998458921
"PI3",10,6,0,0,0,0.390511963001199,0,0,0,0.0505073099002904,0.18528527330674,0.0818316814928983,1,0.512862319948555,0.846456996062793,0.668180926630394,0.286663811080748,0.999999998458921
"ALG13",4,24,4,0,0,2.22846595993159,3.5015023641453,3.5015023641453,0,0.0562984690514602,0.0685198635045596,0.0818939194371422,1,0.527315870262418,0.846456996062793,0.668180926630394,0.286819574644909,0.999999998458921
"TCTEX1D2",0,6,0,0,0,4.57294246312747,0,0,0,0.0375646283829894,0.592029377666185,0.0818954689175254,1,0.492549944709945,0.846456996062793,0.668180926630394,0.286823451942327,0.999999998458921
"SLC16A12",13,13,2,1,0,0.491392148345568,1.54088582085656,1.54088582085656,0,0.0603644599249297,0.514661262320874,0.0818987499075687,1,0.531538092380077,0.846456996062793,0.668180926630394,0.286831661936096,0.999999998458921
"HHLA1",0,0,0,0,0,0,0,0,0,0.0304946689896283,0.347696786518374,0.0819110301473962,1,0.481193647532285,0.846456996062793,0.668180926630394,0.286862389510237,0.999999998458921
"PLG",35,57,2,1,0,0.729927510505531,0.346769070025279,0.346769070025279,0,0.140390277787194,0.0399323867183916,0.0819696166025892,1,0.618104473248652,0.846456996062793,0.668180926630394,0.287008958999512,0.999999998458921
"BAIAP2L2",4,2,0,1,0,0.202982398416896,1.03149095744393,1.03149095744393,0,0.0313403178602757,0.977135111773329,0.0820008928435467,1,0.485098864507549,0.988202030133794,0.668180926630394,0.287087187629887,0.999999998458921
"POU2AF1",2,16,2,0,0,2.84037253903118,4.0300960666218,4.0300960666218,0,0.0378224231074465,0.144469615513179,0.0820191015932763,1,0.492744851271003,0.846456996062793,0.668180926630394,0.287132726149264,0.999999998458921
"P2RX7",5,4,0,0,0,0.315956862354479,0,0,0,0.0574263690882549,0.125813750587693,0.0820520363006557,1,0.528520815998616,0.846456996062793,0.668180926630394,0.287215082756422,0.999999998458921
"RNF169",1,5,0,0,1,1.09843478175162,0,0,8.27679953076423,0.895431853434639,0.455480666067487,0.732824172682234,0.111970619587841,0.980322557063418,0.846456996062793,0.887121170065967,0.287221934720114,0.999999998458921
"IL36A",6,17,0,0,0,1.92988315097629,0,0,0,0.111082215256828,0.203124421154256,0.0820575381613045,1,0.583358427275642,0.846456996062793,0.668180926630394,0.287228839433378,0.999999998458921
"YPEL2",1,0,1,0,0,0,4.10394117954128,4.10394117954128,0,0.0781249357759844,0.282377247287245,0.0820821621502533,1,0.547068662105816,0.846456996062793,0.668180926630394,0.287290403950524,0.999999998458921
"ZSCAN10",17,17,1,0,0,0.47650798242531,0.497291766319972,0.497291766319972,0,0.0266250167730803,0.44802725109676,0.0820863517549107,1,0.475464488003183,0.846456996062793,0.668180926630394,0.287300878000023,0.999999998458921
"OR11H6",15,16,2,0,0,0.517522018168637,1.88659037405259,1.88659037405259,0,0.0592028962771614,0.434143301291931,0.082113319787489,1,0.530055877497526,0.846456996062793,0.668180926630394,0.287368293207465,0.999999998458921
"IP6K1",7,5,1,1,0,0.416303791217635,2.64860695658856,2.64860695658856,0,0.104825677762397,0.262288881285991,0.082231157153473,1,0.576761901832477,0.846456996062793,0.668868898125678,0.287662761461603,0.999999998458921
"ZNF664",1,5,2,0,0,1.2881157492023,10.3812168915896,10.3812168915896,0,0.721738877693109,0.0266046703567597,0.0823197667055635,1,0.940119554121932,0.846456996062793,0.669241681029584,0.287884079981929,0.999999998458921
"MYO1C",10,12,0,0,0,0.602713414418541,0,0,0,0.215241207936532,0.0371122345678532,0.0823445978044426,1,0.681969352434861,0.846456996062793,0.669241681029584,0.287946083067367,0.999999998458921
"RBMXL3",0,0,0,0,0,0,0,0,0,0.0273887458620979,0.541045351561876,0.0823892187327159,1,0.475464488003183,0.846456996062793,0.669241681029584,0.288057482406699,0.999999998458921
"GFRAL",19,61,2,3,0,1.71645775583964,1.34690753987334,1.34690753987334,0,0.0258468250239536,0.561539538476137,0.082419271886762,1,0.475398351356704,0.846456996062793,0.669241681029584,0.288132498635333,0.999999998458921
"NDST4",22,79,5,2,0,1.64275837664757,1.54616520246848,1.54616520246848,0,0.0260823794810261,0.330103188855653,0.0824435399207715,1,0.475398351356704,0.846456996062793,0.669241681029584,0.288193066522294,0.999999998458921
"MED30",0,0,1,0,0,0,6.54567688626659,6.54567688626659,0,0.127968198616965,0.1811654573263,0.0824818774072267,1,0.602815727646765,0.846456996062793,0.66928247132011,0.288288734235365,0.999999998458921
"SETD1A",15,52,1,0,0,1.63198526310833,0.483030314573956,0.483030314573956,0,0.067519555451358,0.429356229162236,0.0825885376430795,1,0.535935025943875,0.846456996062793,0.669512647426683,0.288554801434932,0.999999998458921
"TOMM40L",2,7,3,0,0,1.65645683658206,6.50340719938566,6.50340719938566,0,0.406383878232017,0.0257833085687176,0.0826045858982039,1,0.814658165347364,0.846456996062793,0.669512647426683,0.28859482236856,0.999999998458921
"AC073343.1",0,0,0,0,0,0,0,0,0,0.0303464903943147,0.366038765312654,0.0826236719079563,1,0.481193647532285,0.846456996062793,0.669512647426683,0.288642414756992,0.999999998458921
"SREK1IP1",1,0,1,0,0,0,4.63588467526525,4.63588467526525,0,0.0867830338546783,0.248654047610141,0.0826712722994635,1,0.555515504959763,0.846456996062793,0.669512647426683,0.288761090675284,0.999999998458921
"PIEZO1",0,0,0,0,0,0,0,0,0,0.0300786706184589,0.37866190214202,0.0827011402408495,1,0.481193647532285,0.846456996062793,0.669512647426683,0.288835542567108,0.999999998458921
"FAM50B",8,4,1,0,0,0.310081253596694,1.44074722150944,1.44074722150944,0,0.0349157737220188,0.74017562463808,0.082733377780985,1,0.490463870561936,0.874424251878417,0.669512647426683,0.288915889059151,0.999999998458921
"FBXO39",12,11,2,0,0,0.435306312944867,1.2334646622236,1.2334646622236,0,0.0377945148489105,0.786714139041634,0.082743512197524,1,0.492744851271003,0.891325425336123,0.669512647426683,0.288941144743825,0.999999998458921
"ARHGAP42",0,0,0,0,0,0,0,0,0,0.0310321913031759,0.3442619376385,0.0828541335486169,1,0.482535561319732,0.846456996062793,0.670137841032714,0.289216740307537,0.999999998458921
"LRBA",19,58,7,2,1,1.27951173139812,2.02347929074123,2.02347929074123,2.07146368975043,0.322735110281746,0.0932141868420184,0.228093306048125,0.36352100225764,0.763525198844186,0.846456996062793,0.756445869142186,0.289372567286124,0.999999998458921
"TRIM64C",0,0,0,0,0,0,0,0,0,0.0295747577411311,0.407912478508202,0.0829816714284114,1,0.481193647532285,0.846456996062793,0.670488458192042,0.289534297433808,0.999999998458921
"IGDCC3",21,21,1,0,0,0.541508306646443,0.315698047265491,0.315698047265491,0,0.0422826573450276,0.174265198174373,0.0830230592997205,1,0.497884666581246,0.846456996062793,0.670488458192042,0.289637307134877,0.999999998458921
"VCX",1,7,0,0,0,3.90396100528546,0,0,0,0.0341379898974702,0.626281792426699,0.0830752871798861,1,0.490093633030935,0.846879710217236,0.670488458192042,0.289767266939751,0.999999998458921
