"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"DSCR8",0,0,0,0,0,0,0,0,0,0.34439434095719,0.759973695124406,0.61499953646507,1,0.842221745634471,0.904340106794148,0.951742928042244,0.9139715765332,0.999999787711459
"SLC45A2",1,1,0,0,0,0.405445308109375,0,0,0,0.391512251073453,0.576277543299968,0.615041133955743,1,0.842221745634471,0.904340106794148,0.951742928042244,0.913991797071192,0.999999787711459
"CD97",2,3,1,0,0,1.07110055886299,3.46612522452139,3.46612522452139,0,0.926700833507278,0.326540869255656,0.615083859201532,1,0.980352390128314,0.904340106794148,0.951742928042244,0.914012562882051,0.999999787711459
"COX8C",0,0,0,0,0,0,0,0,0,0.33768808436297,0.801589698609246,0.615128839417811,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914034421472481,0.999999787711459
"KALRN",7,17,3,0,0,1.16765541249155,2.00243000199987,2.00243000199987,0,0.699886333204677,0.325562776912093,0.615144327037182,1,0.909821139377,0.904340106794148,0.951742928042244,0.914041947076311,0.999999787711459
"SYCP3",0,0,0,0,0,0,0,0,0,0.355004907609793,0.710812273705337,0.615172196657136,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914055488247639,0.999999787711459
"OTOL1",4,5,1,0,0,0.839399189380895,2.8929829164265,2.8929829164265,0,0.767679557780582,0.384772395871104,0.615293490174814,1,0.931337201713157,0.904340106794148,0.951742928042244,0.914114407116915,0.999999787711459
"STK10",1,1,0,0,0,0.434582394021493,0,0,0,0.431096966529737,0.503897979856397,0.615388029339505,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914160313357974,0.999999787711459
"CCDC169-SOHLH2",2,2,0,0,0,0.61430605529952,0,0,0,0.555495516327536,0.392480585470142,0.615388330307799,1,0.859433544529542,0.904340106794148,0.951742928042244,0.91416045947869,0.999999787711459
"CYP1A2",4,6,0,0,0,1.36176057758796,0,0,0,0.586780874138745,0.444639942702214,0.615393865259382,1,0.870844158228157,0.904340106794148,0.951742928042244,0.914163146682639,0.999999787711459
"RP11-793H13.10",0,2,0,0,0,2.3077601449279,0,0,0,0.391229081452296,0.675025550564536,0.615438463733299,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914184797303922,0.999999787711459
"RPL7L1",1,0,0,0,0,0,0,0,0,0.347165835588815,0.753484218028533,0.615438926204805,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914185021796813,0.999999787711459
"TPP2",0,3,0,0,0,1.86130164674211,0,0,0,0.466899106404597,0.567872804596828,0.615456923227604,1,0.842327204918842,0.904340106794148,0.951742928042244,0.914193757640647,0.999999787711459
"ZNF93",0,3,0,0,0,2.10109290387752,0,0,0,0.385377680951167,0.694450417949514,0.615543870453688,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914235954841408,0.999999787711459
"ZNF230",1,1,0,0,0,0.410031354315138,0,0,0,0.397791790290545,0.563516032044106,0.615551164191051,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914239494077393,0.999999787711459
"VPS26A",0,0,0,0,0,0,0,0,0,0.346718073203497,0.750359631226078,0.615554205922824,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914240970031319,0.999999787711459
"DBNDD2",0,0,0,0,0,0,0,0,0,0.339969991000657,0.788869414528892,0.615558450393181,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914243029570668,0.999999787711459
"ITGA1",3,5,0,0,0,1.12897488042082,0,0,0,0.844452386719913,0.352016565816695,0.615578638474822,1,0.955253937878815,0.904340106794148,0.951742928042244,0.914252825009084,0.999999787711459
"PCGF3",0,0,0,0,0,0,0,0,0,0.348800076116294,0.74021602503017,0.615600025962204,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914263201687687,0.999999787711459
"NAALADL2",5,5,0,0,0,0.904419150792786,0,0,0,0.861369132525904,0.325587778309249,0.615603076479206,1,0.9601513116721,0.904340106794148,0.951742928042244,0.914264681662352,0.999999787711459
"AC091801.1",0,0,0,0,0,0,0,0,0,0.342507953899214,0.773994813654858,0.615681248029178,1,0.842221745634471,0.904340106794148,0.951742928042244,0.91430260185187,0.999999787711459
"PACRG",2,4,0,0,0,1.60823586400066,0,0,0,0.492997147002641,0.5230635890291,0.615731015676769,1,0.843969904384361,0.904340106794148,0.951742928042244,0.914326738438735,0.999999787711459
"DNAJC22",2,1,0,0,0,0.41872976988388,0,0,0,0.391163205487944,0.588972243090796,0.615736403784178,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914329351351305,0.999999787711459
"ZGPAT",3,1,0,0,0,0.435392860638982,0,0,0,0.402016758642037,0.571950453028756,0.615751291504858,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914336570767847,0.999999787711459
"SOGA2",4,5,0,0,0,0.733727602639472,0,0,0,0.600772227066806,0.373139366713187,0.61578596300326,1,0.876126583378455,0.904340106794148,0.951742928042244,0.914353382422375,0.999999787711459
"TBPL1",0,1,0,0,0,3.46793503309647,0,0,0,0.343635241740872,0.809625140629186,0.615810702238718,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914365376888183,0.999999787711459
"SFT2D1",0,1,0,0,0,3.32283605470741,0,0,0,0.358584492736317,0.750132197638604,0.615829590838055,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914374534087337,0.999999787711459
"ABCC1",3,5,0,0,0,0.96766657655661,0,0,0,0.957540017270958,0.326728699642731,0.615835502601634,1,0.989249575101085,0.904340106794148,0.951742928042244,0.914377399993221,0.999999787711459
"TAL1",1,3,0,0,0,2.06893338630589,0,0,0,0.36455119059862,0.73805885772016,0.615930506481151,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914423448208522,0.999999787711459
"ASCL1",0,0,0,0,0,0,0,0,0,0.339150146389448,0.79643024315902,0.615943471542744,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914429731214946,0.999999787711459
"CALB1",1,2,0,0,0,2.0587564540791,0,0,0,0.434122041320808,0.590570132553245,0.615960590420431,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914438026786667,0.999999787711459
"BCCIP",0,0,0,0,0,0,0,0,0,0.346153235435145,0.756114709408678,0.616159358260434,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914534312107572,0.999999787711459
"PNMAL2",0,3,0,0,0,2.15023785516582,0,0,0,0.370933537621816,0.730606042242895,0.616178048290983,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914543362464871,0.999999787711459
"RNASEH2C",0,0,0,0,0,0,0,0,0,0.336489592164572,0.816923064319474,0.61618833709553,1,0.842221745634471,0.904340106794148,0.951742928042244,0.91454834441689,0.999999787711459
"LSG1",5,4,0,0,0,1.44365916494384,0,0,0,0.561247947148889,0.454067328738518,0.616270676004507,1,0.860486154615824,0.904340106794148,0.951742928042244,0.914588207631283,0.999999787711459
"KIF2B",5,10,0,0,0,1.05482822153902,0,0,0,0.911852188584725,0.339574338644519,0.616274572378727,1,0.976338857432089,0.904340106794148,0.951742928042244,0.914590093732949,0.999999787711459
"TBC1D3C",0,0,0,0,0,0,0,0,0,0.350044539785273,0.737447155033901,0.616331800692987,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914617793167066,0.999999787711459
"TMEM78",0,0,0,0,0,0,0,0,0,0.331872532190349,0.858605547324907,0.616340237117288,1,0.842221745634471,0.904341826807974,0.951742928042244,0.914621876084102,0.999999787711459
"EXOSC1",1,0,0,0,0,0,0,0,0,0.353010430220073,0.730256590271582,0.616356247877468,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914629624381762,0.999999787711459
"C2orf48",0,0,0,0,0,0,0,0,0,0.347167360796624,0.751834139739761,0.616372945022577,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914637704407673,0.999999787711459
"DLC1",2,8,0,1,0,1.54267103249028,2.68600125466607,2.68600125466607,0,0.453977844257203,0.422500989594661,0.616470577323538,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914684941245708,0.999999787711459
"RBM14-RBM4",0,0,0,0,0,0,0,0,0,0.335180383121733,0.829391372535545,0.616493407537011,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914695984817345,0.999999787711459
"TLE1",0,3,0,0,0,1.87267961839974,0,0,0,0.462570666235126,0.574420977696338,0.616561909884785,1,0.842327204918842,0.904340106794148,0.951742928042244,0.914729116121277,0.999999787711459
"METTL2A",2,2,0,0,0,2.14934937332648,0,0,0,0.394765048452888,0.652557893326315,0.616569301217166,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914732690499737,0.999999787711459
"CTB-58E17.5",0,0,0,0,0,0,0,0,0,0.335896332756638,0.824452124387022,0.616621838173252,1,0.842221745634471,0.904340106794148,0.951742928042244,0.914758094321873,0.999999787711459
